name,dialog
Member, What is this thing? We can't get through with this in the way.
Member, Can't we just push this thing out of the way?
Member," The thing won't budge. I don't think the 3 of us can move it, either."
Member, We should probably head back up for now. There's no use staying here.
System,
Member, It's not attacking... Maybe we can use the explosives on this thing?
System,
Member," Looks like the same one that was blocking the path... Even if you touch it, it won't attack."
System, Looks like you can push it. ~~~Push it ~~~Leave it alone
Member, Looks like it's a dead end.
Member, Could this just be a natural cavern of some sort? It doesn't seem like a ruin.
Member, There's no point staying here. There's absolutely nothing.
System,
Member," We made it up, but how are we supposed to get down?"
Member, Maybe if we just jump down like we did before?
System, Jump down? ~~~Yes ~~~No
System,
System, Member received the Black Relic.
System, Member received the White Relic!
Steena," As promised, I will lend you the Dragon Tear. I shall accompany you to the fort as well."
System, Steena joined your party!
Steena, May the 6 Dragon Gods bestow protection upon we children of the planet...
Steena," Now, take the Dragon Tear with you...to the 'Room of Rituals' in Fort Dragonia."
Steena," ...Chief Direa, it is a pleasure to see you again."
Steena," It is a strange feeling to be facing myself. An alternate world... Whether you will discover the future of mankind at the end of your journey is uncertain, but I will pray for your success."
Steena," There is no one here who can foresee the future of the battle... The battle between Dragons, humans, and fate... Will humans change the world, or is the world fated to change..."
Steena, ...All creation is guided by fate.
Steena, I feel your pain... deep within my soul... I understand... I shall fall heir to your dream...
System, Steena received GaraiShadow!
Steena, I shall fall heir to your dream... Please rest in peace.
Member, The Dragon relics aren't responding...
Member, Maybe Serge has to return to his human form.
Steena, Place the Dragon Tear here... The fort shall open itself up for you...
Serge, Heh... So you finally made it. But this is as far as you will get... It's a little too soon for you to get your original form back.
Serge," Heh heh heh... Give it up, Serge. Everything is merely a dream."
Serge, Heh... It's no use.
Serge," Impressive... I may have underestimated you. Anyway, I must get on with my affairs. Besides, it's too late...! Good-bye, Serge..."
System, ~~~Go up ~~~Go down ~~~Stay
System, It's some kind of device. It's still operating...
System, Draggy joined yourrr parrrty!
System, It's some kind of device...
System, ~~~Go Up ~~~Stay
Steena," Serge... You must proceed alone from here. You must see and confirm for yourself who you really are... Truth shall manifest itself, once you believe in your heart."
Member, Serge!!!
Steena," Serge.... You have regained your identity without being led astray. Your eyes, which foresaw the truth, shall help you to regain your trust among your comrades... There is nothing we can do about the Dragon Tear... Its shattering result does not come as a surprise. However, you also carry the fate of the Dragon Tear from another world. The broken pieces of"
System, The Dragon Tear shattered but transformed into the Tear of Love!
Doc," ...You want me to have this book? Hmm, now this is interesting..."
Doc," ......!? What...is this... I-I cannot believe this...! Humans, demi-humans, animals, you name it. The bio-structure of every living organism in this world is listed in full detail... H-How can this be?"
Doc," ...What did you say? You brought this book from the future? ...... There are still many things beyond science in this world... Hahaha, the future sure holds many surprises!"
Doc," Should we say this medical book is a 'legacy of the future' ...per se? But, Serge., are you sure you want me to keep this book?"
Doc," I see, thank you, dude. The future of medical science... I will put it to good use."
System, Doc has learned HangTen!
Korcha," Hey you, can ya hear me? If you don't try to getCHA self outta there, nobody's ever goin' to help ya. Do ya get that?"
Korcha, Who the CHA are you? I don't remember doin' anythin' to be thanked for.
Korcha," Ah, you're that mermaid! Yeah, that's great!"
Korcha," Maybe I said a little too much... But you understand, right? Don'tCHA ever get caught by a guy like that again!"
System, Korcha received BigCatch from the mermaid's prayer!
Korcha," Take care! But, just remember, I'm NOT a maniac!"
System, There's no one inside...
Macha," My, my, what's this!? There's another me here! How can this be?"
Macha," The other me is quite shockin', but then again so am I..."
Macha," Oh, cut that out. It feels strange to be praised by myself."
Macha, Cha-ha-ha! You're right. I'm embarassed to have said such a thing.
Macha," When you reach my age, you've seen everything. But I'm stunned to find another me. I never expected that! Cha-ha-ha!"
Macha," Well, you kids must have a lot of things to take care of, but do your best and hang in there!"
System, There's a paper on the ground with some writing on it. ~~~Not interested ~~~Read it I'm not in right now. If you need me for something... don't bother looking for me. ~ ~~~Mel
Korcha," Well, if she's just like you, I'd say she's out causin' some mischief."
Korcha," ...A good girl, huh? Who knows whether that's true..."
Starky, This plaace is out of this world. Starky liike this plaace.
Poshul," Reave it to I, Sergeipoo!"
System, Turnip forced his way into your party!
System," Incredibly, Turnip mastered VegOut!"
Pierre," I always believed that moi was a hero... Yet, moi was only a phony, far from the hero moi always dreamed of... I finally realized this. Oh, trés embarrassment. It is not too late yet... I've started training to become a real hero. If you need help from moi, I'm always glad to be of service."
System, The Prop Sword began shining and became the Hero's Blade! The nouveau Pierre learned SlapOfCyrus!
Pierre," If you need help from moi, I'm always glad to be of service!"
Karsh, Ha! Just like old times. I never could win against Dario in fencing... Or anything else. Dario... Why didja have to...
Karsh, Sorry... I was just thinking about the past. We gotta get a move on it!
System, Skelly now remembers OnARoll! And pledges not to waste his life ever again!
Viper," As I close my eyes... A vision of the golden emblem, withstanding even the most biting of winds, comes back to life... Oh glorious days, come back to me once again...!!!"
System, Viper has received Dragoon's Glory! Viper has received FlagBearer!
System, It's the standard of the Acacia Dragoons...
System, Greco learned GraveDigger!
System, Irenes received SirenSong.
System, Irenes received SirenSong.
Fargo," Arg! You were great that time, matey!"
Fargo, Oh yeah! Harharharhar!
Fargo, Gar! Enough already! You promised you wouldn't tell anyone! Harharharhar!
Leena," Errr... Yes, I'm Leena, too, but it's hard to explain. Don't fret over it, grandma. I'm sure Serge will explain it to you one day."
System, Leena received MaidenFaith!
Leena," OK! Thanks, grandma!"
Leena," And the first time you met me, you called me a liar!"
Leena," OK! I'll be careful, grandma!"
Leena," Serge... You seem... different... It feels as if you're distancing yourself from me... Well, that's fine, but... I just want you to be safe, OK...?"
Leena," I know! Let me give you this, Poshul! You take care, too."
Poshul," PO-SHU-SHU! Thankth, Leena! Me will do my betht!"
System, Poshul received Unleashed!
System, Received NeoFio's BamBamBam!
System, Orlha joined your party!
Woman," Heeeey, Orlha. You're asking me to run this place by myself? Oh well, there's no use griping about it now! Good luck out there, but remember to come back once in a while!"
Woman," Hmmm, oh well. You've got a deal!"
Zappa, Sounds interesting... Good timing too. Ah've just finished an order. We'll see what ah can do...
Zappa, So this is the... Rainbow Axe!!!
Zappa," Hmm, it's probably radiating such beautiful colors because of its prismatic nature... The response from the hammer is as satisfying as its finish. It be truly an amazing material..."
Zappa, We should be able to do this on our own next time... That sure was a brilliant job. Ah hope ah can work with ye again!
System, Zappa learned how to forge the rainbow material!
Woman, Young master! You shouldn't be going out at a time like this! I'll be scolded by the master!
Van, Young master...?
Van," Dad...? Wow, you're fat...!!! You must be eatin' some really good food!"
System, Van's piggybank got bigger!
Van," Thanks. In return, I'll give this to you da... I mean, father."
Van," It's my treasure, but I'll give it to you, father. I think mom would've liked that, too..."
Viper, ...... I must have been fooling myself. Pretending I was a good lord... I am not worthy of being honoured with such a large statue. I am just a fool chasing his own desires.
Riddel, Daddy...
Glenn, Lord Viper...
Luccia, Lord Viper...
Zoah, ......
Marcy, Lord Viper...
Radius, Hoh hoh hoh... Being able to regret is proof that you are still young.
Luccia, Vonderful! Dis must be a new type of amoeba. Vot life force... I must incubate it right away... Ooh hoho hoho...
System, Received Luccia's TestAmeba!
System, Member's prayers were not heard.
System," Unfortunately, Member's prayers were not heard."
System, Mojo changed for the better... Just a little bit. Mojo learned HoodooGuroo!
System, Prehysteric dropped something...
Member, If this is an altar of the Divine Dragon worshipers... then maybe Steena knows something. about it.
Steena, By the Great Dragon Gods!!! The sacrarium of the Divine Dragon Falls still exists...and it seems functional! It's just as the legends of old said it would be! What a blessing!
Steena," Utilizing its power, we just may be able to create the 'Chrono Cross' here!"
Steena, Try placing the two pieces of the Dragon Tear... The Tear of Hate and the Tear of Love... on these stands.
